cell_index,cell_id,anio,mes,periodo,anio_mes,fraccion_dentro_loja,categoria_cobertura_territorial,motivo_no_apto_viirs,accion
7721,LJ500_R176_C031,2023,3,2023-03-01,2023-03,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,4,2023-04-01,2023-04,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,5,2023-05-01,2023-05,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,6,2023-06-01,2023-06,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,7,2023-07-01,2023-07,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,8,2023-08-01,2023-08,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,9,2023-09-01,2023-09,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,10,2023-10-01,2023-10,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,11,2023-11-01,2023-11,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7721,LJ500_R176_C031,2023,12,2023-12-01,2023-12,0.004628584812330391,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,1,2023-01-01,2023-01,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,2,2023-02-01,2023-02,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,3,2023-03-01,2023-03,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,4,2023-04-01,2023-04,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,5,2023-05-01,2023-05,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,6,2023-06-01,2023-06,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,7,2023-07-01,2023-07,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,8,2023-08-01,2023-08,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,9,2023-09-01,2023-09,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,10,2023-10-01,2023-10,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,11,2023-11-01,2023-11,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7846,LJ500_R178_C074,2023,12,2023-12-01,2023-12,0.010920210770088104,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,1,2023-01-01,2023-01,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,2,2023-02-01,2023-02,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,3,2023-03-01,2023-03,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,4,2023-04-01,2023-04,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,5,2023-05-01,2023-05,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,6,2023-06-01,2023-06,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,7,2023-07-01,2023-07,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,8,2023-08-01,2023-08,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,9,2023-09-01,2023-09,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,10,2023-10-01,2023-10,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,11,2023-11-01,2023-11,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7848,LJ500_R178_C076,2023,12,2023-12-01,2023-12,0.003564110318106444,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,1,2023-01-01,2023-01,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,2,2023-02-01,2023-02,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,3,2023-03-01,2023-03,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,4,2023-04-01,2023-04,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,5,2023-05-01,2023-05,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,6,2023-06-01,2023-06,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,7,2023-07-01,2023-07,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,8,2023-08-01,2023-08,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,9,2023-09-01,2023-09,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,10,2023-10-01,2023-10,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,11,2023-11-01,2023-11,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7924,LJ500_R181_C046,2023,12,2023-12-01,2023-12,0.014170227050405331,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,1,2023-01-01,2023-01,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,2,2023-02-01,2023-02,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,3,2023-03-01,2023-03,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,4,2023-04-01,2023-04,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,5,2023-05-01,2023-05,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,6,2023-06-01,2023-06,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,7,2023-07-01,2023-07,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,8,2023-08-01,2023-08,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,9,2023-09-01,2023-09,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,10,2023-10-01,2023-10,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,11,2023-11-01,2023-11,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7925,LJ500_R181_C047,2023,12,2023-12-01,2023-12,0.09254162470579666,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,1,2023-01-01,2023-01,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,2,2023-02-01,2023-02,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,3,2023-03-01,2023-03,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,4,2023-04-01,2023-04,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,5,2023-05-01,2023-05,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,6,2023-06-01,2023-06,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,7,2023-07-01,2023-07,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,8,2023-08-01,2023-08,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,9,2023-09-01,2023-09,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,10,2023-10-01,2023-10,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,11,2023-11-01,2023-11,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7926,LJ500_R181_C048,2023,12,2023-12-01,2023-12,0.006164938958349517,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,1,2023-01-01,2023-01,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,2,2023-02-01,2023-02,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,3,2023-03-01,2023-03,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,4,2023-04-01,2023-04,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,5,2023-05-01,2023-05,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,6,2023-06-01,2023-06,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,7,2023-07-01,2023-07,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,8,2023-08-01,2023-08,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,9,2023-09-01,2023-09,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,10,2023-10-01,2023-10,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,11,2023-11-01,2023-11,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7927,LJ500_R181_C055,2023,12,2023-12-01,2023-12,0.034878155980818296,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,1,2023-01-01,2023-01,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,2,2023-02-01,2023-02,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,3,2023-03-01,2023-03,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,4,2023-04-01,2023-04,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,5,2023-05-01,2023-05,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,6,2023-06-01,2023-06,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,7,2023-07-01,2023-07,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,8,2023-08-01,2023-08,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,9,2023-09-01,2023-09,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,10,2023-10-01,2023-10,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,11,2023-11-01,2023-11,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7952,LJ500_R182_C056,2023,12,2023-12-01,2023-12,0.003209036532523321,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,1,2023-01-01,2023-01,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,2,2023-02-01,2023-02,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,3,2023-03-01,2023-03,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,4,2023-04-01,2023-04,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,5,2023-05-01,2023-05,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,6,2023-06-01,2023-06,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,7,2023-07-01,2023-07,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,8,2023-08-01,2023-08,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,9,2023-09-01,2023-09,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,10,2023-10-01,2023-10,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,11,2023-11-01,2023-11,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
7982,LJ500_R184_C039,2023,12,2023-12-01,2023-12,0.07416183071561554,parcial_lt_050,sin_observacion_viirs,conservar_nulos_y_excluir_solo_del_subconjunto_analitico
